"id","title","description","link","image_link","price","availability","condition","google_product_category","product_type","","","","","","","","","","","","","","","",""
"CL-57482","Defumador 7 Poderes","Saco de ervas de para defumação sem brasa 7 Poderes de 75 g.

Esse poderoso defumador feito a partir de seleções de ervas desenvolvidos para facilitar suas necessidades no dia-a-dia. Na defumação de um ambiente o poder vegetal da erva está sendo dispersado no ambiente, podendo beneficiar tanto o local quanto as pessoas presentes.","https://shop.wemystic.com.br/products/defumador-7-poderes","https://cdn.shopify.com/s/files/1/2436/4219/products/defumadores-package-04_grande.jpg?v=1550167353","BRL 16,99","in stock","new","592","Defumadores > 7 Poderes","","","","","","","","","","","","","","","",""
"DIF52423.w","Difusor de Varetas Lavanda","Difusor de ambientes de varetas com aroma a lavanda. A lavanda tem propriedades que atraem a boa sorte, promovem harmonia e ajudam na superação de obstáculos. 

Com notórias propriedades relaxantes e tranquilizantes, a lavanda ganhou presença em quase todas as indústrias que utilizam fragrâncias, de produtos de limpeza a segmentos de cuidados pessoais. Seu aroma é característico e conhecido, porém suave e não interfere no equilíbrio do ambiente, entrando em sinergia com boas frequências e energias sem interferir no fluxo delas para dentro e para fora de um ambiente.","https://shop.wemystic.com.br/products/difusor-varetas-lavanda","https://cdn.shopify.com/s/files/1/2436/4219/products/cheirinhos_67.jpg?v=1571153563","BRL 31,90","in stock","new","592","Fragrâncias para Casa > Difusores em Varetas > Lavanda","","","","","","","","","","","","","","","",""
"DIF52424.w","Difusor de Varetas Rosa Vermelha","Difusor de ambientes de varetas com aroma a rosas vermelhas. Símbolo da paixão e de sedução, o aroma das rosas vermelhas estimula o amor, a sedução e a sensibilidade. 

Poucas fragrâncias são tão conhecidas e disseminadas na humanidade como as rosas. Utilizadas em muitos produtos e até mesmo na alimentação, as rosas abrandam emoções como a tristeza, ansiedade e tensões. A Rosa Vermelha é um dos aromas mais indicados para incentivar a energia do amor e da comunhão espiritual. Se você quer ter a energia do amor em seu lar, use esse difusor em varetas e sinta a mudança de vibração.","https://shop.wemystic.com.br/products/difusor-varetas-rosa-vermelha","https://cdn.shopify.com/s/files/1/2436/4219/products/cheirinhos_64.jpg?v=1571154277","BRL 31,90","in stock","new","592","Fragrâncias para Casa > Difusores em Varetas > Rosa Vermelha","","","","","","","","","","","","","","","",""
"DIF52425.w","Difusor de Varetas Canela","Difusor de ambientes de varetas com aroma a canela. A canela é um dos aromas mais poderosos para a sedução e prosperidade. 
Uma das especiarias mais utilizadas na culinária, a canela tem um aroma sensual que estimula o amor e o desejo, aumentando o desejo do casal. E os bons fluidos dessa especiaria atraem a energia da fartura e abundância para o seu lar. A canela também é conhecida devido às suas propriedade energéticas que atraem a prosperidade e o sucesso, favorecendo riquezas e ganhos financeiros e a realização de bons negócios. ","https://shop.wemystic.com.br/products/difusor-varetas-canela","https://cdn.shopify.com/s/files/1/2436/4219/products/cheirinhos_63.jpg?v=1571153550","BRL 31,90","in stock","new","592","Fragrâncias para Casa > Difusores em Varetas > Canela","","","","","","","","","","","","","","","",""
"DIF52426.w","Difusor de Varetas Jasmim","Difusor de ambientes de varetas com aroma a jasmim. 
O delicado perfume de jasmim propicia um banho relaxante, com benefícios para o corpo físico, emocional e espiritual. O aroma da flor do Jasmim combater o desânimo, ajudar a relaxar, acalmar e tranquilizar a sua alma. Tome um banho com sais de Jasmim e alivie o estress e a tensão do dia-a-dia. O Jasmim é uma erva com propriedades calmantes e relaxantes. É ótima no combate ao desânimo. O Jasmim é conhecido como o “aroma da perfeição angelical”, porque possui um aroma tão encantador que dizem que atrai a presença de anjos. Além disso, essa essência tem o poder de limpar sentimentos negativos e afastar maus hábitos.","https://shop.wemystic.com.br/products/difusor-varetas-jasmim","https://cdn.shopify.com/s/files/1/2436/4219/products/cheirinhos_65.jpg?v=1571153849","BRL 31,90","in stock","new","592","Fragrâncias para Casa > Difusores em Varetas > Jasmim","","","","","","","","","","","","","","","",""
"DIF52427.w","Difusor de Varetas Alfazema","Difusor de ambientes de varetas com aroma a alfazema. 

A Alfazema é uma erva capaz de energizar e harmonizar o seu corpo espiritual. A Alfazema possui aroma relaxante e sedativo leve, ideal para trazer sensação de calma, relaxamento e bem-estar. Na Aromaterapia, é muito utilizado para combater estados de tristeza, estimular a memória e a autoestima. O aroma da Alfazema tem propriedades energética que ajudam a levantar o ânimo e afastar o medo e a insegurança do seu caminho. ","https://shop.wemystic.com.br/products/difusor-varetas-alfazema","https://cdn.shopify.com/s/files/1/2436/4219/products/cheirinhos_67_6f5ddc05-0032-411d-9315-24b7874bea9f.jpg?v=1571154510","BRL 31,90","in stock","new","592","Fragrâncias para Casa > Difusores em Varetas > Alfazema","","","","","","","","","","","","","","","",""
"DIF52428.w","Difusor de Varetas Mãe e Bebê","Difusor de ambientes de varetas com aroma a Mãe e Bebê. Esse aroma terno potencia os verdadeiros sentimentos e a descoberta do amor verdadeiro. 

O difusor de ambiente Mãe e Bebê tem esse cheirinho suave tão característico da maternidade e da relação da mãe com seu bebê. Esse aroma desperta os verdadeiros sentimentos e emoções, ao mesmo que proporciona sentimentos de proteção e cuidado. ","https://shop.wemystic.com.br/products/difusor-varetas-mae-bebe","https://cdn.shopify.com/s/files/1/2436/4219/products/cheirinhos_62.jpg?v=1571155546","BRL 31,90","in stock","new","592","Fragrâncias para Casa > Difusores em Varetas > Mãe e Bebê","","","","","","","","","","","","","","","",""
"DIF52429.w","Difusor de Varetas Oceano","Difusor de ambientes de varetas com aroma a Oceano. 

O aroma do oceano traz harmonia, proporciona o relaxamento e a paz interior. Muitas pessoas se sentem relaxadas perto do oceano. Isso acontece porque ao ver toda a imensidão de água, acabamos pensando nas coisas que são realmente importantes e no verdadeiro sentido que elas assumem na nossa vida. Com um aroma fresco e pacificador, o difusor com aroma do oceano é ideal para trazer tranquilidade e relaxamento para ambientes mais agitados. É especialmente benéfico se for usado na meditação, pois potencia a paz interior e apazigua o espírito.","https://shop.wemystic.com.br/products/difusor-varetas-oceano","https://cdn.shopify.com/s/files/1/2436/4219/products/cheirinhos_68.jpg?v=1571155192","BRL 31,90","in stock","new","592","Fragrâncias para Casa > Difusores em Varetas > Oceano","","","","","","","","","","","","","","","",""
"EA1993","Essência Encanto do Amor","Essência Encanto do Amor em frasco de 15ml.

Esta essência com aroma delicado que deverá ser usado para a purificação de ambientes onde seja necessário chamais amor e paixão. Esta essência também ajuda nos estudos, no amor, na paixão, na sedução e na elevação de vibrações amorosas.","https://shop.wemystic.com.br/products/essencia-encanto-do-amor","https://cdn.shopify.com/s/files/1/2436/4219/products/oleos_big__0003_Layer_12_grande.jpg?v=1551352836","BRL 12,69","in stock","new","5847","Essências Líquidas para Queimar > Aromas Mágicos > Encanto do Amor","","","","","","","","","","","","","","","",""
"ECI","Óleo de Corpo Contra Inveja","Óleo de Corpo Contra Inveja em frasco de 10ml.

Este óleo foi desenvolvida com substâncias especiais energéticas para afastar a inveja e olho gordo dos seus caminhos.","https://shop.wemystic.com.br/products/oleo-de-corpo-contra-inveja","https://cdn.shopify.com/s/files/1/2436/4219/products/oleo-corpo-contra-inveja.jpg?v=1515666402","BRL 12,09","in stock","new","474","Simpatias e Rituais > Óleos de Corpo > Contra Inveja","","","","","","","","","","","","","","","",""
"EGA","Óleo de Corpo Mulher...Só Para Ti","Óleo de Corpo Mulher... Só Para Ti em frasco de 10ml.

Este é um óleo extraído da Geleia Africana e tem efeitos de autocontrolo, confianças, sedução, superioridade e realização de desejos sobre quem o estiver usando.
Este extrato pode ser usado diretamente na pele, em queima de velas, untando um objeto usado em simpatias ou rituais que tenha o mesmo objetivo. Com um aroma neutro, este óleo Mulher...Só Para Ti é ideal para todas as mulheres que se queiram afirmar e obter mais sucesso em todas as áreas da sua vida.","https://shop.wemystic.com.br/products/oleo-de-corpo-mulher-so-para-ti","https://cdn.shopify.com/s/files/1/2436/4219/products/ega_01_57677714-9043-4c3a-81b4-19e285fec290.jpg?v=1513264946","BRL 12,09","in stock","new","474","Simpatias e Rituais > Óleos de Corpo > Mulher...Só Para Ti","","","","","","","","","","","","","","","",""
"EMA123","Óleo de Corpo Mel do Amor","Óleo de Corpo Mel do Amor em frasco de 10ml.

O Óleo Mel do Amor é um poderoso óleo emoliente para ativar as energias do amor. Desenvolvido com substâncias energéticas especiais para o amor, este óleo atrai de novo o amor para a sua vida e para os seus caminhos. ","https://shop.wemystic.com.br/products/oleo-mel-do-amor","https://cdn.shopify.com/s/files/1/2436/4219/products/ema123_01_1183aa4d-c74f-4adf-b781-6a57fcd8d028.jpg?v=1522929650","BRL 12,09","in stock","new","474","Simpatias e Rituais > Óleos de Corpo > Mel do Amor","","","","","","","","","","","","","","","",""
"ENERG","Essência Energizante - Spa Séries","Essência Energizante em frasco de 15ml.

A Essência Energizante da linha Spa Séries é indicada para ser usado em meditação e aplicar em  massagens, relaxamentos e para equilibrar as energias do corpo e da alma.","https://shop.wemystic.com.br/products/essencia-energizante-spa-series","https://cdn.shopify.com/s/files/1/2436/4219/products/oleos_big__0014_Layer_1_grande.jpg?v=1551352999","BRL 12,69","in stock","new","5847","Essências Líquidas para Queimar > Aromas para Spa > Energizante","","","","","","","","","","","","","","","",""
"ESP450","Óleo de Corpo Super Protetor","Óleo de Corpo Super Protetor em frasco de 10ml.

Use o óleo de corpo Super Protetor para ativar as energias protetoras ao seu redor.  Este óleo pode ser usado diretamente no corpo, e também pode ser usado em rituais e simpatias com o mesmo objectivo. Active uma aura super protetora ao usar umas gotas deste óleo no seu pulso todos os dias.","https://shop.wemystic.com.br/products/oleo-de-corpo-super-protetor","https://cdn.shopify.com/s/files/1/2436/4219/products/esp450_01_9aceadd5-bcea-45ac-a7a7-0b426b59cec3.jpg?v=1513264950","BRL 12,09","in stock","new","474","Simpatias e Rituais > Óleos de Corpo > Super Protetor","","","","","","","","","","","","","","","",""
"FC0709","Óleo de Corpo Feitiço Cigano","Óleo de Corpo Feitiço Cigano em frasco de 10ml.

O Óleo de Corpo Feitiço Cigano tem uma fragrância agradável e foi desenvolvido com substâncias energéticas que atraem o amor e a sorte. Este óleo pode ser usado em magias e rituais ou pode ser simplesmente usado no corpo. ","https://shop.wemystic.com.br/products/oleo-de-corpo-feitico-cigano","https://cdn.shopify.com/s/files/1/2436/4219/products/fc0709_01_b4ccb90c-f68c-47d8-b15f-0f6799d5f802.jpg?v=1513264951","BRL 12,09","in stock","new","474","Simpatias e Rituais > Óleos de Corpo > Feitiço Cigano","","","","","","","","","","","","","","","",""
"HSPA1","Essência para Harmonia - Spa Séries","Essência para Harmonia em frasco de 15ml.

A Essência para Harmonia da linha Spa Séries deve ser usada em massagens e terapias para equilibrar, acalmar e harmonizar o ambiente.
","https://shop.wemystic.com.br/products/essencia-para-harmonia-spa-series","https://cdn.shopify.com/s/files/1/2436/4219/products/oleos_big__0008_Layer_7_grande.jpg?v=1551353121","BRL 12,69","in stock","new","5847","Essências Líquidas para Queimar > Aromas para Spa > Harmonia","","","","","","","","","","","","","","","",""
"Inca-2652","Incenso de 7 Ervas","Incenso de 7 Ervas artesanal da marca Inca, vendido em caixa de 9 varetas.

O incenso de 7 Ervas é feito com ervas criteriosamente selecionadas para produzir um aroma de presença fina, suave e bastante agradável. Com uma energia muito feminina, este incenso ajuda a trazer harmonia para os ambientes, purificando a aura à nossa volta e trazendo um sentimento de segurança, tranquilidade e bem-estar para a casa. O incenso 7 Ervas invoca a presença da Mãe, da Vida e do Mar no local onde for queimado. 

O número 7 é símbolo de sorte, proteção e espiritualidade. Ao combinar os efeitos e as funções energéticas das 7 ervas, se obtém um incenso poderosíssimo, com um forte função de limpeza e proteção. As ervas presentes no incenso de 7 ervas são: Breuzinho, Mirra, Olíbano, Arruda, Estoraque, Benjoim e Cabreúva.","https://shop.wemystic.com.br/products/incenso-de-7-ervas","https://cdn.shopify.com/s/files/1/2436/4219/products/inca-2652_01_1ff006b9-c783-4d86-a252-1fff1abde2e0.jpg?v=1513264955","BRL 18,99","in stock","new","3686","Aromaterapia > Incenso em Varetas > 7 Ervas","","","","","","","","","","","","","","","",""
"Inca-Alecrim","Incenso de Alecrim","Incenso de Alecrim artesanal da marca Inca, vendido em caixa de 9 varetas.

Associado ao humor e ao tratamento da memória e da mente, o alecrim é algo já presente em nossa cozinha. Seu aroma forte e penetrante purifica ambientes, mas também auxilia no tratamento de problemas como a depressão, a enxaqueca, dores crônicas e doenças respiratórias.","https://shop.wemystic.com.br/products/incenso-de-alecrim","https://cdn.shopify.com/s/files/1/2436/4219/products/inca-alecrim_01_f3b58214-3486-48d9-98b9-94aa89ef99ce.jpg?v=1513264957","BRL 24,19","Out of stock","new","3686","Aromaterapia > Incenso em Varetas > Alecrim","","","","","","","","","","","","","","","",""
"Inca-Arruda","Incenso de Arruda","Incenso de Arruda artesanal da marca Inca, vendido em caixa de 9 varetas.

A arruda, na cultura popular brasileira, é há séculos usada por religiosos e sacerdotes de diversas religiões em rituais de purificação e limpeza espiritual, tanto em forma de defumação, incenso, para banhos ou mesmo com o uso da própria erva, para “benzer” ambientes, objetos e pessoas.

Associada à limpeza energética e cerimônias para alívio da carga espiritual e emocional, a arruda é também um poderoso incenso para reforçar a auto-defesa, especialmente nesta combinação terapêutica com o breuzinho (breu-branco).","https://shop.wemystic.com.br/products/incenso-de-arruda","https://cdn.shopify.com/s/files/1/2436/4219/products/inca-arruda_01_7618bbdd-cecb-425b-94c7-23a5bede53f0.jpg?v=1513264959","BRL 24,19","in stock","new","3686","Aromaterapia > Incenso em Varetas > Arruda","","","","","","","","","","","","","","","",""
"inca-benjoim-nved","Incenso de Benjoim","Incenso de Benjoim artesanal da marca Inca, vendido em caixa de 9 varetas.

O Incenso natural de Benjoim feito com a resina de Benjoim originada da ilha de Sumatra na Indonésia, é um ativo liberador de energias negativas estagnadas do ambiente e potencializa a força da mente e do querer humanos, por isso o Benjoim é muito usado em rituais de quebra e aplicação de feitiços.

Esse incenso possui um aroma amadeirado com suaves toques de floral, sempre muito agradável e consistente.","https://shop.wemystic.com.br/products/incenso-de-benjoim","https://cdn.shopify.com/s/files/1/2436/4219/products/inca-benjoim-nved_01_b0d30144-6ed0-464e-a7f8-899f6b1584d4.jpg?v=1513264961","BRL 27,89","in stock","new","3686","Aromaterapia > Incenso em Varetas > Benjoim","","","","","","","","","","","","","","","",""
"Inca-Breu","Incenso de Breu Branco","Incenso de Breu Branco artesanal da marca Inca, vendido em caixa de 9 varetas.

A resina do chamado “Breuzinho” é extraída a partir da casca de uma árvore da região amazônica. Usada por culturas indígenas de forma milenar em cerimônias, rituais de purificação, o breuzinho ou breu branco tem propriedades terapêuticas cientificamente comprovadas.

O Breu Branco Especial é uma edição única do incenso de breuzinho, com ação reforçada e recomendado para defumações de purificação mais intensas e profundas, ou para ambientes maiores, para alcançar o equilíbrio e a harmonia nos ambientes. Esta nossa edição especial substitui trabalhos feitos com carvão e defumadores, usando a erva in natura.","https://shop.wemystic.com.br/products/incenso-de-breu-branco","https://cdn.shopify.com/s/files/1/2436/4219/products/inca-breu_01_bc1fb958-108f-489f-bcb0-51e04ad43037.jpg?v=1513264963","BRL 27,79","in stock","new","3686","Aromaterapia > Incenso em Varetas > Breu Branco","","","","","","","","","","","","","","","",""
"Inca-Canela","Incenso de Canela","Incenso de Canela artesanal da marca Inca, vendido em caixa de 9 varetas.

A Canela, velha conhecida do brasileiro na culinária, essa erva asiática, produzida a partir da casca de uma planta tida como sagrada e medicinal na Ásia, possui um aroma quente associado à alegria.

O incenso de Canela unido as propriedades do breuzinho (breu-branco) atraem principalmente sucesso e bons agouros nos relacionamentos – sejam eles amorosos ou de amizade e intimidade. O incenso de Canela também é conhecido como o incenso da prosperidade e do sucesso que atrai riquezas e ganhos financeiros e favorece a realização de bons negócios.","https://shop.wemystic.com.br/products/incenso-de-canela","https://cdn.shopify.com/s/files/1/2436/4219/products/inca-canela_01_595ea4a9-3f37-45cb-b75a-10e23649457c.jpg?v=1513264965","BRL 24,19","in stock","new","3686","Aromaterapia > Incenso em Varetas > Canela","","","","","","","","","","","","","","","",""
"inca-cedro","Incenso de Cedro","Incenso de Cedro artesanal da marca Inca, vendido em caixa de 9 varetas.

O Cedro é uma árvore majestosa, que produz uma madeira nobre e muito cobiçada. O óleo aromático extraído de seu tronco é a base para alguns dos perfumes mais conhecidos mundialmente. Sacerdotes e Reis da antiguidade faziam questão de que os templos fossem construídos com Cedro.

O Cedro em união com as propriedades do Breuzinho produz um aroma amadeirado e suavemente doce, ancorando uma energia de clareza, realidade, estruturação e prosperidade material.","https://shop.wemystic.com.br/products/incenso-de-cedro","https://cdn.shopify.com/s/files/1/2436/4219/products/inca-cedro_01_77c9ed29-fa0d-44b0-be72-c7690f00acfe.jpg?v=1513264967","BRL 27,79","in stock","new","3686","Aromaterapia > Incenso em Varetas > Cedro","","","","","","","","","","","","","","","",""
"Inca-Citron","Incenso de Citronela","Incenso de Citronela artesanal da marca Inca, vendido em caixa de 9 varetas.

O óleo essencial de Citronela é já um velho conhecido de todos, especialmente do pessoal que leva a vida no interior – além de seu odor cítrico e agradável, bastante adocicado e perfumado, a citronela é um repelente de insetos natural e bastante eficaz.

A Citronela unida as propriedades terapêuticas no Breuzinho (breu-branco) traz uma energia revitalizante e dinâmica, proporciona uma sensação de limpeza e assepsia, ideal para ambientes fechados ou reclusos, melhorando a circulação de ar e purificando odores de mofo ou umidade.","https://shop.wemystic.com.br/products/incenso-de-citronela","https://cdn.shopify.com/s/files/1/2436/4219/products/inca-citron_01_7ca57364-76c4-4b41-b341-68c406fad559.jpg?v=1513264969","BRL 24,19","in stock","new","3686","Aromaterapia > Incenso em Varetas > Citronela","","","","","","","","","","","","","","","",""
"Inca-Cravo","Incenso de Cravo","Incenso de Cravo artesanal da marca Inca, vendido em caixa de 9 varetas.

O cravo é uma erva estimulante: ela abre caminhos e atrai prosperidade financeira, mas não é só isso. Em conjunto com ervas ancestrais, como o breuzinho (breu-branco), ele destrói energias negativas insistentes em um ambiente, livrando a casa ou o recinto do peso de mau-olhados, magias e pensamentos negativos. O aroma, além de intenso e forte, é tido por muitos como afrodisíaco.","https://shop.wemystic.com.br/products/incenso-de-cravo","https://cdn.shopify.com/s/files/1/2436/4219/products/inca-cravo_01_197afd46-f01a-484a-8aef-231d8f3ec0c4.jpg?v=1513264971","BRL 24,19","in stock","new","3686","Aromaterapia > Incenso em Varetas > Cravo","","","","","","","","","","","","","","","",""
"inca-estouraque","Incenso de Estoraque","Incenso de Estoraque artesanal da marca Inca, vendido em caixa de 9 varetas.

O Estoraque é um dos incensos mais antigos de que há registro. Era parte da Composição do Incenso Puro do Altar do Tabernáculo, que Deus pediu para que Moisés queimasse simbolizando a oração do Sacerdote e de todo o povo.

O aroma do incenso de Estoraque é doce e floral, é surpreendentemente agradável e ativa as nossas memórias devocionais, ancora a energia da prosperidade, abundância, proteção e da sexualidade sagrada encontrada nos ritos de intimidade para alcançar estados elevados de consciência.","https://shop.wemystic.com.br/products/incenso-de-estoraque","https://cdn.shopify.com/s/files/1/2436/4219/products/inca-estouraque_01_44c35894-b0bf-4f5c-9448-3d38b1051993.jpg?v=1513264973","BRL 27,79","in stock","new","3686","Aromaterapia > Incenso em Varetas > Estoraque","","","","","","","","","","","","","","","",""
"Inca-Lavanda","Incenso de Lavanda","Incenso de Lavanda artesanal da marca Inca, vendido em caixa de 9 varetas.

Poucos aromas são tão conhecidos do público quanto a lavanda. Com notórias propriedades relaxantes e tranquilizantes, a lavanda ganhou presença em quase todas as indústrias que utilizam fragrâncias, de produtos de limpeza a segmentos de cuidados pessoais.
Seu aroma é característico e conhecido, porém suave e não interfere no equilíbrio do ambiente, entrando em sinergia com boas frequências e energias sem interferir no fluxo delas para dentro e para fora de um ambiente.","https://shop.wemystic.com.br/products/incenso-de-lavanda","https://cdn.shopify.com/s/files/1/2436/4219/products/inca-lavanda_01_3b7bb7e0-ff36-4016-8123-fc91bc6e37c6.jpg?v=1513264975","BRL 24,19","Out of stock","new","3686","Aromaterapia > Incenso em Varetas > Lavanda","","","","","","","","","","","","","","","",""
"Inca-Mel","Incenso de Mel","Incenso de Mel artesanal da marca Inca, vendido em caixa de 9 varetas.

O mel, seja como alimento ou como aroma, é sinônimo de “doçura”. Combinado às propriedades terapêuticas do Breuzinho (breu-branco), este incenso de mel tem o poder de estimular a ternura. Em muitas culturas, além de um adoçante natural, sempre foi tido com um dos símbolos de vida.","https://shop.wemystic.com.br/products/incenso-de-mel","https://cdn.shopify.com/s/files/1/2436/4219/products/inca-mel_01_dae6bfb1-a67f-4dc3-8570-759ed3dd4529.jpg?v=1513264977","BRL 24,19","in stock","new","3686","Aromaterapia > Incenso em Varetas > Mel","","","","","","","","","","","","","","","",""
"Inca-Mirra","Incenso de Mirra","Incenso de Mirra artesanal da marca Inca, vendido em caixa de 9 varetas.

A Mirra é uma erva medicinal, de origem árabe e com grande importância bíblica, este incenso de mirra unido às propriedades terapêuticas do Breuzinho (breu-branco) proporciona boas energias que acalmam a respiração e os pensamentos, criando um ambiente tranquilo e propício para meditação.","https://shop.wemystic.com.br/products/incenso-de-mirra","https://cdn.shopify.com/s/files/1/2436/4219/products/inca-mirra_01_8d70e39f-0e6d-4df0-9e29-452b413e59fd.jpg?v=1513264980","BRL 24,19","in stock","new","3686","Aromaterapia > Incenso em Varetas > Mirra","","","","","","","","","","","","","","","",""
"Inca-Olibano","Incenso de Olíbano","Incenso de Olibano artesanal da marca Inca, vendido em caixa de 9 varetas.

Conhecido também como “frankincense” ou “incenso verdadeiro”, o incenso de Olíbano é tido por muitos como o “incenso original”, uma vez que foi a primeira resina a ser utilizada pela humanidade para a produção de incensos e defumações.
O Olíbano está presente na história de diversas civilizações, sempre relacionado a rituais sagrados de espiritualidade e meditação. Sua resina é obtida a partir de algumas plantas do gênero Boswelia, existentes tanto na África quanto na Ásia.","https://shop.wemystic.com.br/products/incenso-de-olibano","https://cdn.shopify.com/s/files/1/2436/4219/products/inca-olibano_01_cff98d10-b3c8-4aa1-acb9-cd9405ecdd63.jpg?v=1513264981","BRL 27,79","in stock","new","3686","Aromaterapia > Incenso em Varetas > Olíbano","","","","","","","","","","","","","","","",""
"Inca-Rosas","Incenso de Rosa","Incenso de Rosa artesanal da marca Inca, vendido em caixa de 9 varetas.

Poucas fragrâncias são tão conhecidas e disseminadas na humanidade como as rosas. Utilizadas em muitos produtos e até mesmo na alimentação, as rosas abrandam emoções como a tristeza, ansiedade e tensões.

A Rosa é símbolo do conhecimento, seu aroma traz uma delicada energia de conforto e amor ao ambiente. Aproveite os bons momentos na companhia deste incenso de Rosas unido às propriedades terapêuticas do Breuzinho (breu-branco)","https://shop.wemystic.com.br/products/incenso-de-rosa","https://cdn.shopify.com/s/files/1/2436/4219/products/inca-rosas_01_89b0a3e6-7fa6-4782-89d3-09c7fae36be4.jpg?v=1513264985","BRL 24,19","in stock","new","3686","Aromaterapia > Incenso em Varetas > Rosa","","","","","","","","","","","","","","","",""
"inca-salvia-branca","Incenso de Sálvia Branca","Incenso de Sálvia Branca artesanal da marca Inca, vendido em caixa de 9 varetas.

 A Sálvia é utilizada em rituais de purificação de tribos e povos em todo o mundo, sob a forma de defumações, mas também ingerida ou transformada em pastas e unguentos.","https://shop.wemystic.com.br/products/incenso-de-salvia-branca","https://cdn.shopify.com/s/files/1/2436/4219/products/inca-salvia-branca_01_75355325-2db4-47ad-b877-1494754b5a36.jpg?v=1513264987","BRL 27,79","Out of stock","new","3686","Aromaterapia > Incenso em Varetas > Sálvia Branca","","","","","","","","","","","","","","","",""
"Inca-Sandalo","Incenso de Sândalo","Incenso de Sândalo artesanal da marca Inca, vendido em caixa de 9 varetas.

Na Índia, a árvore de Sândalo é sagrada, pois ela “perfuma o machado que a fere”. A Gratidão fortalecida elimina ou impede sentimentos como o rancor e a mágoa.

Os óleos e resinas obtidos a partir do Sândalo são usados amplamente por civilizações orientais desde a antiguidade e hoje fazem parte da indústria mundial de cosméticos e perfumaria. É um bálsamo da espiritualidade oriental e uma das plantas pilares das práticas ritualísticas destes povos. O sândalo unido às propriedades terapêuticas do Breuzinho (breu-branco) celebra a gratidão e o sentimento de fraternidade.","https://shop.wemystic.com.br/products/incenso-de-sandalo","https://cdn.shopify.com/s/files/1/2436/4219/products/inca-sandalo_01_f0014409-e050-4727-8b6a-293c07d2ac7a.jpg?v=1513264988","BRL 24,19","Out of stock","new","3686","Aromaterapia > Incenso em Varetas > Sândalo","","","","","","","","","","","","","","","",""
"Inca-Santo","Incenso de Palo Santo","Incenso de Palo Santo artesanal da marca Inca, vendido em caixa de 9 varetas.

O “Palo Santo”, nome de origem espanhola, poderia ser traduzido como “pau santo” ou “madeira santa”. Usado por místicos e xamãs em diversos países latino-americanos e também por culturas indígenas da América do Norte, o incenso de Palo Santo possui um aroma adocicado e suave, ideal para rituais de purificação e repleto de energias milenares presentes na vida e cotidiano de povos das florestas.","https://shop.wemystic.com.br/products/incenso-de-palo-santo","https://cdn.shopify.com/s/files/1/2436/4219/products/inca-santo_01_aaa9af3f-ca30-4d05-8b9b-74479034d8aa.jpg?v=1513264990","BRL 27,79","Out of stock","new","3686","Aromaterapia > Incenso em Varetas > Palo Santo","","","","","","","","","","","","","","","",""
"JA-1503-18_azul","Filtro dos Sonhos Azul","Filtro dos Sonhos de cor azul e de tamanho grande.

O Filtro dos Sonhos Azul é um amuleto típico da cultura indígena norte-americana que possui poderes de separar os sonhos bons dos ruins, evitando que tenhamos pesadelos. Cheio de história e significado, esse artefato se espalhou pelo mundo todo.

Como elemento decorativo, ele pode estar posicionado em qualquer lugar da casa. Entretanto, para funcionar como um filtro dos sonhos ele precisa estar pendurado em cima da sua cama ou pendurado na janela do seu quarto.
 ","https://shop.wemystic.com.br/products/filtro-sonhos-azul?variant=12268197970008","https://cdn.shopify.com/s/files/1/2436/4219/products/JA-1503-18_azul.jpg?v=1531929561","BRL 39,59","in stock","new","7172","Feng Shui > Filtro dos Sonhos","","","","","","","","","","","","","","","",""
"JA-1503-18_bege","Filtro dos Sonhos Bege","Filtro dos Sonhos de cor bege e de tamanho grande.

O Filtro dos Sonhos Bege é um amuleto típico da cultura indígena norte-americana que possui poderes de separar os sonhos bons dos ruins, evitando que tenhamos pesadelos. Cheio de história e significado, esse artefato se espalhou pelo mundo todo.

Como elemento decorativo, ele pode estar posicionado em qualquer lugar da casa. Entretanto, para funcionar como um filtro dos sonhos ele precisa estar pendurado em cima da sua cama ou pendurado na janela do seu quarto.
 ","https://shop.wemystic.com.br/products/filtro-sonhos-bege?variant=29641096986712","https://cdn.shopify.com/s/files/1/2436/4219/products/JA-1503-18_bege_grande.jpg?v=1548950690","BRL 39,60","in stock","new","7172","Feng Shui > Filtro dos Sonhos","","","","","","","","","","","","","","","",""
"JA-1503-18_camel","Filtro dos Sonhos Camel","Filtro dos Sonhos Camel de tamanho grande.

O Filtro dos Sonhos é um amuleto típico da cultura indígena norte-americana que possui poderes de separar os sonhos bons dos ruins, evitando que tenhamos pesadelos. Cheio de história e significado, esse artefato se espalhou pelo mundo todo.

Como elemento decorativo, ele pode estar posicionado em qualquer lugar da casa. Entretanto, para funcionar como um filtro dos sonhos ele precisa estar pendurado em cima da sua cama ou pendurado na janela do seu quarto.
 ","https://shop.wemystic.com.br/products/filtro-sonhos-camel?variant=29641097150552","https://cdn.shopify.com/s/files/1/2436/4219/products/JA-1503-18_camel_grande.jpg?v=1548950692","BRL 39,61","in stock","new","7172","Feng Shui > Filtro dos Sonhos","","","","","","","","","","","","","","","",""
